Student_ID,Department,Graduation_Year,CGPA,Internship,Placement_Status,Company,Job_Role,Salary_LPA,Location
STU0100,Electronics,2023,7.06,No,Unplaced,,,,
STU0354,Information Technology,2025,7.73,Yes,Placed,Accenture,Systems Engineer,7.9,Hyderabad
STU0196,Information Technology,2025,7.96,Yes,Placed,Deloitte,Software Engineer,8.25,Bangalore
STU0714,ECE,2024,7.76,No,Unplaced,,,,
STU0534,Civil Engineering,2026,7.22,Yes,Placed,JP Morgan,Full Stack Developer,15.81,Hyderabad
STU0190,CS,2026,6.82,Yes,Placed,Cognizant,Software Engineer,5.89,Bangalore
STU0140,Mech,2023,8.36,Yes,Placed,Cognizant,Data Analyst,5.96,Hyderabad
STU0623,CS,2024,7.48,No,Placed,Deloitte,Data Analyst,10.88,Hyderabad
STU0028,ECE,2025,8.04,Yes,Unplaced,,,,
STU0171,ECE,2024,7.4,Yes,Placed,IBM,Software Engineer,10.71,Pune
STU0640,CSE,2024,8.12,Yes,Placed,Infosys,Data Analyst,4.72,Hyderabad
STU0537,IT,2023,7.27,Yes,Placed,TCS,DevOps Engineer,6.09,Pune
STU0258,CS,2023,7.73,Yes,Placed,Cognizant,Full Stack Developer,4.67,Hyderabad
STU0204,CS,2023,7.89,Yes,Placed,Oracle,Full Stack Developer,13.13,Hyderabad
STU0078,IT,2026,9.9,Yes,Placed,Accenture,Software Engineer,7.98,Pune
STU0700,Civil,2026,7.89,No,Placed,TCS,Full Stack Developer,5.29,Gurgaon
STU0563,Information Technology,2025,8.39,Yes,Placed,Deloitte,Data Analyst,9.5,Bangalore
STU0182,Computer Science & Engineering,2025,7.86,Yes,Placed,Deloitte,Data Analyst,8.54,Bangalore
STU0044,CSE,2024,7.91,Yes,Placed,Oracle,Data Analyst,19.85,Gurgaon
STU0750,IT,2025,7.46,Yes,Placed,TCS,Full Stack Developer,5.25,Bangalore
STU0061,Info Tech,2025,9.18,Yes,Placed,Oracle,Full Stack Developer,15.51,Bangalore
STU0405,Mech,2024,8.24,Yes,Placed,Accenture,Data Analyst,5.22,Bangalore
STU0751,Electronics,2024,7.7,No,Placed,Infosys,Full Stack Developer,5.97,Bangalore
STU0585,IT,2024,8.17,Yes,Placed,Cisco,Data Analyst,19.29,Bangalore
STU0272,Computer Science & Engineering,2025,6.98,No,Placed,IBM,DevOps Engineer,7.24,Hyderabad
STU0244,Computer Science & Engineering,2024,7.69,Yes,Placed,Accenture,Business Analyst,5.16,Bangalore
STU0475,Civil Engineering,2023,7.2,No,Unplaced,,,,
STU0137,Computer Science,2026,6.78,No,Placed,Wipro,Business Analyst,6.8,Hyderabad
STU0679,CSE,2024,7.51,Yes,Placed,TCS,Software Engineer,4.2,Bangalore
STU0167,CS,2025,8.7,Yes,Placed,Wipro,Full Stack Developer,6.9,Bangalore
STU0102,Electronics & Communication,2023,7.99,Yes,Placed,TCS,QA Engineer,4.82,Bangalore
STU0417,Civil Engg,2026,7.97,Yes,Placed,Wipro,Business Analyst,6.23,Pune
STU0610,Electronics & Communication,2026,7.5,Yes,Placed,Cognizant,Full Stack Developer,7.79,Hyderabad
STU0566,CS,2023,8.24,Yes,Placed,JP Morgan,Cloud Associate,15.98,Bangalore
STU0743,IT,2026,9.3,Yes,Placed,Microsoft,Software Engineer,25.36,Mumbai
STU0427,ECE,2023,7.38,No,Placed,Cognizant,QA Engineer,4.9,Noida
STU0182,Computer Science & Engineering,2025,7.86,Yes,Placed,Deloitte,Data Analyst,8.54,Bangalore
STU0722,Mechanical,2026,8.02,Yes,Placed,Capgemini,Data Analyst,7.7,Bangalore
STU0438,Computer Science & Engineering,2023,8.96,Yes,Placed,TCS,Data Analyst,5.0,Pune
STU0773,IT,2025,6.89,Yes,Placed,Cognizant,QA Engineer,6.34,Chennai
STU0794,Electronics,2024,8.5,Yes,Placed,Capgemini,DevOps Engineer,7.72,Bangalore
STU0695,Electronics,2026,7.59,No,Unplaced,,,,
STU0610,Electronics & Communication,2026,7.5,Yes,Placed,Cognizant,Full Stack Developer,7.79,Hyderabad
STU0143,CS,2024,7.37,No,Placed,Infosys,Full Stack Developer,6.23,Chennai
STU0686,Information Technology,2024,7.62,Yes,Placed,Deloitte,Software Engineer,8.62,Hyderabad
STU0382,ECE,2025,7.12,Yes,Placed,Infosys,Data Analyst,6.41,Bangalore
STU0653,Info Tech,2026,7.72,Yes,Placed,Capgemini,Business Analyst,8.38,Bangalore
STU0673,ECE,2024,7.51,No,Unplaced,,,,
STU0263,Information Technology,2024,7.25,Yes,Placed,Infosys,Business Analyst,4.75,Bangalore
STU0318,Civil Engineering,2025,6.67,Yes,Placed,Infosys,Business Analyst,4.98,Bangalore
STU0232,Information Technology,2024,8.22,Yes,Placed,Cisco,Software Engineer,20.25,Gurgaon
STU0584,ECE,2023,8.99,Yes,Placed,Google,Full Stack Developer,32.42,Mumbai
STU0187,CSE,2025,7.84,No,Placed,JP Morgan,Software Engineer,18.59,Pune
STU0113,Computer Science,2025,8.35,No,Placed,TCS,Systems Engineer,5.79,Bangalore
STU0067,Information Technology,2024,8.08,No,Placed,Deloitte,Software Engineer,11.7,Pune
STU0055,Civil Engineering,2026,7.62,Yes,Placed,Microsoft,Software Engineer,20.55,Noida
STU0259,Mechanical Engineering,2024,6.72,No,Unplaced,,,,
STU0666,CS,2024,8.39,Yes,Placed,Amazon,Systems Engineer,22.91,Hyderabad
STU0625,CS,2026,7.59,Yes,Placed,Wipro,Software Engineer,6.55,Hyderabad
STU0485,IT,2026,7.23,No,Unplaced,,,,
STU0363,Electronics,2024,7.88,Yes,Placed,Cisco,Cloud Associate,21.36,Pune
STU0160,CS,2025,8.44,Yes,Placed,Wipro,DevOps Engineer,4.52,Bangalore
STU0492,Electronics,2025,8.51,Yes,Placed,Wipro,DevOps Engineer,4.78,Mumbai
STU0264,Mech,2024,6.87,No,Placed,TCS,Software Engineer,5.14,Bangalore
STU0456,Computer Science & Engineering,2025,6.95,Yes,Placed,Accenture,Data Analyst,6.27,Gurgaon
STU0303,Mechanical,2026,8.08,Yes,Unplaced,,,,
STU0090,Computer Science & Engineering,2026,7.05,Yes,Placed,Microsoft,Data Analyst,27.42,Pune
STU0766,Information Technology,2026,7.35,No,Placed,Deloitte,Business Analyst,10.92,Chennai
STU0469,CSE,2023,9.06,Yes,Placed,Cisco,Software Engineer,19.81,Hyderabad
STU0250,IT,2023,9.53,Yes,Placed,Microsoft,Data Analyst,29.92,Chennai
STU0097,CSE,2023,7.36,Yes,Unplaced,,,,
STU0607,ECE,2026,7.01,Yes,Unplaced,,,,
STU0240,IT,2023,8.01,No,Unplaced,,,,
STU0590,Computer Science,2024,7.06,No,Unplaced,,,,
STU0767,Computer Science,2023,7.42,Yes,Placed,Cisco,Full Stack Developer,21.09,Bangalore
STU0007,CSE,2024,8.98,Yes,Placed,Cisco,Systems Engineer,16.16,Pune
STU0109,Info Tech,2024,6.82,Yes,Placed,TCS,Full Stack Developer,4.11,Bangalore
STU0572,Computer Science & Engineering,2024,9.03,Yes,Placed,Microsoft,DevOps Engineer,24.99,Bangalore
STU0254,CS,2023,9.9,Yes,Placed,Oracle,Business Analyst,18.19,Gurgaon
STU0595,Civil,2026,7.64,No,Unplaced,,,,
STU0040,Mech,2025,6.95,No,Unplaced,,,,
STU0648,Computer Science & Engineering,2024,8.12,Yes,Placed,Amazon,Software Engineer,21.51,Pune
STU0543,CSE,2024,7.53,No,Placed,Wipro,Data Analyst,5.86,Hyderabad
STU0377,Civil Engg,2025,7.72,No,Unplaced,,,,
STU0332,CS,2023,7.82,Yes,Placed,Accenture,Software Engineer,7.77,Hyderabad
STU0338,Civil,2023,8.03,Yes,Placed,Infosys,Data Analyst,6.51,Chennai
STU0291,CS,2025,8.81,Yes,Placed,Accenture,Software Engineer,5.19,Chennai
STU0286,Computer Science,2025,8.73,Yes,Placed,Deloitte,Software Engineer,10.36,Bangalore
STU0181,Computer Science,2025,7.46,No,Placed,Capgemini,Full Stack Developer,8.18,Hyderabad
STU0043,Mech,2026,7.78,Yes,Placed,Cognizant,Business Analyst,7.3,Hyderabad
STU0365,Information Technology,2026,8.45,Yes,Placed,Capgemini,Data Analyst,6.57,Hyderabad
STU0152,Info Tech,2025,8.63,No,Placed,TCS,Full Stack Developer,6.87,Hyderabad
STU0523,Electronics,2026,6.99,No,Placed,Cisco,DevOps Engineer,16.22,Bangalore
STU0443,CS,2026,6.74,Yes,Placed,TCS,Software Engineer,4.11,Bangalore
STU0719,Information Technology,2023,7.74,Yes,Placed,Accenture,Cloud Associate,5.69,Chennai
STU0463,IT,2026,6.64,Yes,Placed,Cognizant,DevOps Engineer,7.94,Chennai
STU0763,Electronics & Communication,2024,8.43,Yes,Placed,Deloitte,Systems Engineer,10.06,Bangalore
STU0375,Computer Science & Engineering,2023,8.63,Yes,Placed,Google,Software Engineer,25.41,Pune
STU0396,CS,2024,7.15,Yes,Placed,Oracle,Full Stack Developer,18.66,Pune
STU0659,Civil,2025,7.73,Yes,Unplaced,,,,
STU0144,Information Technology,2024,7.42,Yes,Placed,Infosys,Software Engineer,6.25,Bangalore
STU0251,CS,2024,6.38,No,Unplaced,,,,
STU0339,Mechanical,2023,7.61,No,Unplaced,,,,
STU0245,IT,2023,7.37,Yes,Placed,Wipro,Software Engineer,4.48,Chennai
STU0296,Information Technology,2025,7.52,Yes,Placed,IBM,Software Engineer,6.55,Pune
STU0124,Electronics,2025,7.16,Yes,Placed,JP Morgan,Software Engineer,16.54,Chennai
STU0783,Information Technology,2024,7.23,Yes,Placed,IBM,Data Analyst,9.27,Chennai
STU0268,Information Technology,2024,8.39,Yes,Placed,IBM,Data Analyst,10.83,Hyderabad
STU0480,Electronics & Communication,2023,7.26,Yes,Placed,Infosys,Software Engineer,5.67,Pune
STU0343,Electronics,2024,7.87,Yes,Placed,Wipro,Software Engineer,4.37,Bangalore
STU0567,ECE,2023,8.35,Yes,Placed,Oracle,Cloud Associate,15.63,Bangalore
STU0556,Computer Science,2025,7.58,No,Placed,Capgemini,Systems Engineer,8.31,Bangalore
STU0212,CSE,2024,8.58,Yes,Placed,Cisco,QA Engineer,14.91,Chennai
STU0300,Mech,2026,7.47,No,Unplaced,,,,
STU0498,Info Tech,2025,7.57,Yes,Placed,JP Morgan,Business Analyst,19.92,Bangalore
STU0706,Electronics,2025,7.97,No,Unplaced,,,,
STU0164,CSE,2024,7.38,Yes,Placed,Deloitte,Systems Engineer,10.59,Gurgaon
STU0065,Computer Science & Engineering,2026,8.9,Yes,Placed,Google,Full Stack Developer,30.09,Hyderabad
STU0062,Info Tech,2024,6.98,Yes,Placed,Amazon,Cloud Associate,21.59,Gurgaon
STU0236,Civil,2026,7.35,Yes,Unplaced,,,,
STU0299,Mechanical Engineering,2025,7.02,No,Unplaced,,,,
STU0071,Civil,2026,7.57,No,Placed,JP Morgan,Software Engineer,17.32,Chennai
STU0758,IT,2025,8.83,Yes,Placed,Deloitte,Software Engineer,7.71,Bangalore
STU0358,Civil Engineering,2024,8.22,Yes,Unplaced,,,,
STU0139,ECE,2025,8.36,Yes,Placed,Wipro,Data Analyst,4.71,Gurgaon
STU0195,Info Tech,2025,7.69,Yes,Placed,Amazon,QA Engineer,24.09,Pune
STU0458,Mechanical,2026,7.2,Yes,Placed,Infosys,Full Stack Developer,4.59,Hyderabad
STU0791,CSE,2026,7.36,Yes,Placed,Wipro,Software Engineer,4.66,Hyderabad
STU0490,ECE,2025,7.64,Yes,Placed,Capgemini,Full Stack Developer,7.14,Bangalore
STU0453,CSE,2026,6.6,Yes,Unplaced,,,,
STU0169,Civil Engineering,2023,8.05,Yes,Placed,IBM,Systems Engineer,8.97,Hyderabad
STU0136,Computer Science & Engineering,2026,8.29,Yes,Placed,Capgemini,DevOps Engineer,5.07,Pune
STU0039,CS,2026,7.53,Yes,Placed,TCS,Data Analyst,5.59,Bangalore
STU0156,Computer Science,2026,9.48,Yes,Placed,JP Morgan,Data Analyst,16.71,Bangalore
STU0739,Electronics & Communication,2026,7.05,Yes,Placed,Capgemini,Systems Engineer,6.7,Hyderabad
STU0057,Info Tech,2025,8.75,No,Placed,Infosys,Full Stack Developer,6.17,Hyderabad
STU0671,Electronics,2026,8.59,Yes,Placed,Cisco,Full Stack Developer,20.13,Hyderabad
STU0735,Computer Science,2024,9.49,Yes,Placed,Google,Data Analyst,32.99,Bangalore
STU0133,IT,2026,7.43,Yes,Unplaced,,,,
STU0726,Electronics,2025,9.9,Yes,Placed,Google,Software Engineer,33.13,Bangalore
STU0445,Computer Science & Engineering,2024,8.13,Yes,Placed,IBM,QA Engineer,7.07,Pune
STU0383,Computer Science,2023,8.03,No,Placed,Cisco,Software Engineer,17.51,Bangalore
STU0003,Mechanical Engineering,2023,8.3,Yes,Unplaced,,,,
STU0276,Mechanical,2024,7.81,No,Placed,Amazon,Business Analyst,19.17,Chennai
STU0418,Computer Science,2026,8.62,No,Placed,Wipro,Software Engineer,4.82,Hyderabad
STU0189,CSE,2026,7.46,Yes,Unplaced,,,,
STU0416,CSE,2024,8.15,Yes,Placed,JP Morgan,QA Engineer,19.01,Pune
STU0712,Civil,2025,6.59,No,Unplaced,,,,
STU0098,Electronics,2025,7.83,No,Unplaced,,,,
STU0046,Info Tech,2025,7.45,Yes,Placed,Cognizant,QA Engineer,6.78,Noida
STU0088,CSE,2024,7.2,No,Unplaced,,,,
STU0116,CS,2023,8.44,Yes,Placed,Microsoft,Cloud Associate,23.64,Noida
STU0224,Electronics,2023,7.48,Yes,Unplaced,,,,
STU0502,ECE,2023,6.63,No,Placed,Cognizant,Cloud Associate,7.5,Bangalore
STU0353,Computer Science,2026,8.22,Yes,Placed,Accenture,Full Stack Developer,5.21,Pune
STU0442,Electronics & Communication,2026,7.12,Yes,Placed,IBM,Cloud Associate,10.63,Bangalore
STU0166,Mechanical,2026,8.29,Yes,Placed,Wipro,Systems Engineer,5.29,Bangalore
STU0054,Computer Science & Engineering,2024,9.13,Yes,Placed,Accenture,Cloud Associate,5.77,Bangalore
STU0072,CS,2023,7.45,No,Unplaced,,,,
STU0693,CS,2023,7.65,Yes,Placed,IBM,Full Stack Developer,7.41,Pune
STU0795,IT,2024,8.06,Yes,Placed,TCS,Software Engineer,5.26,Gurgaon
STU0489,Computer Science,2025,7.13,No,Placed,Microsoft,Software Engineer,21.73,Bangalore
STU0115,CS,2026,8.25,Yes,Placed,IBM,Full Stack Developer,6.71,Chennai
STU0015,Computer Science,2024,7.25,Yes,Placed,Accenture,Systems Engineer,5.92,Gurgaon
STU0697,CS,2023,6.85,Yes,Placed,Microsoft,QA Engineer,21.83,Bangalore
STU0317,Mechanical Engineering,2026,7.5,No,Placed,Accenture,DevOps Engineer,8.1,Bangalore
STU0708,Mech,2024,7.12,Yes,Placed,Cognizant,Cloud Associate,7.78,Bangalore
STU0529,Info Tech,2026,8.19,Yes,Placed,Deloitte,DevOps Engineer,9.49,Hyderabad
STU0063,Mech,2025,7.89,Yes,Placed,Wipro,Full Stack Developer,6.1,Bangalore
STU0467,Computer Science & Engineering,2024,7.79,No,Unplaced,,,,
STU0329,IT,2025,7.91,Yes,Unplaced,,,,
STU0435,Mechanical Engineering,2026,7.94,Yes,Placed,Capgemini,Full Stack Developer,6.02,Bangalore
STU0491,Computer Science,2023,8.9,Yes,Placed,Google,Full Stack Developer,28.8,Noida
STU0233,Mechanical,2024,9.09,Yes,Placed,Cisco,Software Engineer,20.87,Bangalore
STU0645,Info Tech,2025,8.43,Yes,Unplaced,,,,
STU0153,Electronics,2025,7.04,No,Placed,Infosys,Software Engineer,6.17,Mumbai
STU0667,Information Technology,2023,9.49,Yes,Placed,TCS,Systems Engineer,5.81,Hyderabad
STU0025,CSE,2023,7.21,Yes,Placed,Accenture,Full Stack Developer,6.06,Gurgaon
STU0314,Mechanical Engineering,2024,7.42,Yes,Placed,Microsoft,Software Engineer,20.57,Chennai
STU0253,Info Tech,2025,8.81,Yes,Placed,Google,Software Engineer,25.02,Hyderabad
STU0161,Mechanical,2023,7.17,No,Placed,Cognizant,Cloud Associate,6.77,Bangalore
STU0397,Mechanical Engineering,2026,8.95,Yes,Placed,Microsoft,Software Engineer,29.61,Pune
STU0542,Civil Engg,2023,8.04,Yes,Placed,Capgemini,Software Engineer,6.44,Bangalore
STU0512,Computer Science,2023,8.87,Yes,Placed,Google,Software Engineer,32.01,Hyderabad
STU0587,IT,2024,7.28,Yes,Placed,Cognizant,Business Analyst,6.61,Bangalore
STU0605,CS,2026,8.01,Yes,Placed,Microsoft,Cloud Associate,26.32,Pune
STU0386,Electronics,2024,7.76,No,Placed,TCS,Data Analyst,6.31,Mumbai
STU0642,CSE,2024,8.0,Yes,Placed,Capgemini,Full Stack Developer,7.11,Hyderabad
STU0141,Electronics,2024,7.9,Yes,Placed,Deloitte,Full Stack Developer,9.37,Bangalore
STU0155,Computer Science & Engineering,2025,6.12,No,Unplaced,,,,
STU0698,Electronics & Communication,2025,7.94,No,Placed,Infosys,Software Engineer,5.63,Bangalore
STU0784,Info Tech,2026,8.36,Yes,Placed,Google,Systems Engineer,30.14,Bangalore
STU0411,Mechanical,2026,9.15,Yes,Placed,JP Morgan,Data Analyst,16.12,Chennai
STU0777,ECE,2024,8.51,No,Placed,Cognizant,Data Analyst,6.05,Bangalore
STU0049,Electronics,2025,8.86,Yes,Placed,Cisco,Software Engineer,20.58,Noida
STU0241,Civil Engineering,2026,6.54,Yes,Unplaced,,,,
STU0036,Computer Science,2025,7.22,Yes,Placed,Cognizant,Software Engineer,6.85,Bangalore
STU0009,Computer Science,2024,7.24,Yes,Placed,JP Morgan,Full Stack Developer,15.38,Chennai
STU0569,Computer Science,2026,9.9,Yes,Placed,TCS,Software Engineer,4.03,Bangalore
STU0173,Info Tech,2024,8.4,Yes,Placed,IBM,Data Analyst,11.92,Hyderabad
STU0041,Computer Science,2024,6.91,Yes,Placed,Google,Software Engineer,25.71,Bangalore
STU0038,Information Technology,2023,6.92,No,Unplaced,,,,
STU0748,Information Technology,2026,8.3,Yes,Placed,Deloitte,Data Analyst,11.35,Bangalore
STU0135,IT,2023,7.99,No,Placed,Wipro,QA Engineer,5.31,Hyderabad
STU0787,CS,2025,8.29,Yes,Placed,Deloitte,Data Analyst,11.42,Noida
STU0473,CSE,2023,8.17,Yes,Placed,TCS,Software Engineer,6.18,Bangalore
STU0778,Mechanical,2023,8.65,Yes,Placed,Capgemini,Business Analyst,7.32,Hyderabad
STU0019,Mech,2026,7.88,Yes,Placed,JP Morgan,Data Analyst,23.95,Pune
STU0292,Info Tech,2023,8.79,Yes,Placed,Accenture,Full Stack Developer,5.04,Bangalore
STU0022,Civil Engineering,2023,7.19,No,Placed,TCS,Software Engineer,6.02,Bangalore
STU0243,Information Technology,2024,8.28,Yes,Placed,TCS,Software Engineer,4.94,Hyderabad
STU0589,Info Tech,2025,7.54,Yes,Placed,Cisco,DevOps Engineer,14.13,Gurgaon
STU0335,CS,2026,8.15,Yes,Placed,Wipro,Software Engineer,6.51,Bangalore
STU0176,Mech,2025,7.39,No,Unplaced,,,,
STU0464,Information Technology,2025,7.3,Yes,Placed,Wipro,Data Analyst,5.94,Gurgaon
STU0798,CS,2024,7.17,Yes,Placed,Accenture,Cloud Associate,6.05,Mumbai
STU0123,Electronics,2025,7.71,Yes,Placed,Deloitte,Data Analyst,10.51,Hyderabad
STU0545,CSE,2025,9.62,Yes,Placed,Google,Software Engineer,22.73,Bangalore
STU0696,Computer Science & Engineering,2026,8.24,Yes,Placed,Accenture,Cloud Associate,7.1,Pune
STU0048,CSE,2023,6.89,Yes,Placed,Cognizant,Cloud Associate,4.77,Pune
STU0511,Electronics & Communication,2024,7.18,Yes,Unplaced,,,,
STU0506,Civil,2024,7.42,Yes,Unplaced,,,,
STU0051,Mechanical,2026,9.35,Yes,Placed,Infosys,Full Stack Developer,5.96,Bangalore
STU0202,Electronics & Communication,2026,7.53,Yes,Placed,Accenture,Data Analyst,6.42,Bangalore
STU0604,Information Technology,2024,8.7,Yes,Placed,TCS,Cloud Associate,6.31,Hyderabad
STU0328,Civil Engineering,2023,7.48,No,Unplaced,,,,
STU0747,IT,2024,8.63,Yes,Placed,Infosys,Software Engineer,4.85,Pune
STU0446,Electronics,2023,7.53,Yes,Placed,Cognizant,Software Engineer,6.85,Bangalore
STU0432,ECE,2023,8.28,No,Placed,Accenture,Software Engineer,8.28,Bangalore
STU0077,Civil,2026,7.19,No,Placed,Infosys,Business Analyst,7.5,Bangalore
STU0285,IT,2023,8.79,Yes,Placed,Deloitte,Full Stack Developer,11.97,Mumbai
STU0601,Civil Engg,2026,6.55,Yes,Placed,Deloitte,Software Engineer,8.03,Hyderabad
STU0627,Mechanical Engineering,2023,8.22,Yes,Placed,TCS,Software Engineer,4.37,Hyderabad
STU0540,Computer Science & Engineering,2024,6.05,Yes,Placed,Cognizant,Full Stack Developer,7.41,Bangalore
STU0218,Mech,2026,7.26,Yes,Unplaced,,,,
STU0786,ECE,2024,7.71,Yes,Unplaced,,,,
STU0395,Information Technology,2023,6.39,No,Unplaced,,,,
STU0068,Computer Science & Engineering,2025,7.5,Yes,Placed,Deloitte,QA Engineer,7.81,Gurgaon
STU0239,CS,2026,8.9,Yes,Placed,Cisco,Cloud Associate,20.79,Bangalore
STU0330,ECE,2026,7.91,Yes,Placed,Deloitte,Software Engineer,10.28,Bangalore
STU0477,ECE,2025,7.93,No,Placed,Microsoft,DevOps Engineer,23.89,Bangalore
STU0219,CSE,2024,8.01,Yes,Placed,Wipro,Full Stack Developer,5.66,Pune
STU0337,CS,2025,7.35,No,Unplaced,,,,
STU0724,Electronics,2023,8.85,Yes,Placed,Accenture,Software Engineer,5.35,Chennai
STU0736,Info Tech,2023,7.22,Yes,Unplaced,,,,
STU0010,Electronics,2026,7.6,Yes,Placed,JP Morgan,DevOps Engineer,19.29,Gurgaon
STU0685,IT,2023,7.64,Yes,Placed,Deloitte,Software Engineer,8.42,Hyderabad
STU0662,Information Technology,2026,8.45,Yes,Placed,Cognizant,Cloud Associate,6.25,Hyderabad
STU0149,Info Tech,2023,7.65,Yes,Placed,Infosys,DevOps Engineer,6.47,Hyderabad
STU0562,CSE,2023,9.74,Yes,Placed,Infosys,Systems Engineer,5.77,Bangalore
STU0381,Computer Science & Engineering,2023,7.13,No,Unplaced,,,,
STU0221,Mechanical Engineering,2026,8.52,Yes,Placed,Accenture,QA Engineer,7.9,Hyderabad
STU0075,CS,2026,7.63,Yes,Placed,Capgemini,Software Engineer,5.43,Gurgaon
STU0701,Electronics,2024,8.6,Yes,Placed,Accenture,Business Analyst,7.9,Bangalore
STU0709,Civil Engineering,2025,8.15,Yes,Placed,TCS,QA Engineer,6.04,Hyderabad
STU0191,Electronics,2025,6.81,No,Unplaced,,,,
STU0588,Info Tech,2023,6.81,No,Placed,TCS,Cloud Associate,5.97,Pune
STU0730,Computer Science,2023,7.31,No,Unplaced,,,,
STU0658,Computer Science,2023,8.04,Yes,Placed,Infosys,QA Engineer,5.41,Pune
STU0628,ECE,2026,7.27,Yes,Placed,JP Morgan,Software Engineer,21.08,Pune
STU0626,Civil,2025,7.49,Yes,Placed,Deloitte,Systems Engineer,7.77,Bangalore
STU0408,Info Tech,2023,8.67,Yes,Placed,JP Morgan,Software Engineer,19.24,Bangalore
STU0361,IT,2025,8.27,Yes,Placed,Infosys,Systems Engineer,5.45,Hyderabad
STU0544,Information Technology,2025,8.63,No,Placed,TCS,Full Stack Developer,6.93,Bangalore
STU0301,CSE,2024,8.48,Yes,Placed,Wipro,DevOps Engineer,5.9,Pune
STU0420,CS,2025,7.78,No,Placed,Infosys,Cloud Associate,7.14,Chennai
STU0260,Information Technology,2026,8.98,Yes,Placed,Google,Full Stack Developer,24.21,Pune
STU0524,Information Technology,2024,8.34,Yes,Unplaced,,,,
STU0035,Info Tech,2024,8.21,Yes,Placed,TCS,Full Stack Developer,4.64,Gurgaon
STU0172,Computer Science,2023,8.27,Yes,Placed,Microsoft,Data Analyst,24.39,Chennai
STU0461,CS,2026,9.0,Yes,Placed,Cisco,Software Engineer,17.08,Hyderabad
STU0066,Info Tech,2026,6.66,Yes,Placed,JP Morgan,Software Engineer,20.09,Bangalore
STU0383,Computer Science,2023,8.03,No,Placed,Cisco,Software Engineer,17.51,Bangalore
STU0362,CS,2024,7.92,Yes,Placed,Deloitte,Software Engineer,8.91,Hyderabad
STU0691,Electronics & Communication,2025,7.07,No,Placed,Microsoft,Full Stack Developer,23.85,Bangalore
STU0617,Information Technology,2023,8.79,Yes,Placed,TCS,Data Analyst,6.16,Chennai
STU0754,Information Technology,2023,7.42,Yes,Placed,IBM,Business Analyst,10.68,Hyderabad
STU0393,Electronics,2026,7.26,No,Placed,Microsoft,QA Engineer,29.67,Bangalore
STU0111,CS,2026,7.1,Yes,Placed,TCS,Data Analyst,5.32,Bangalore
STU0327,Electronics & Communication,2024,8.6,No,Placed,Deloitte,Cloud Associate,8.49,Chennai
STU0279,Mechanical,2026,7.27,Yes,Placed,Amazon,DevOps Engineer,31.99,Chennai
STU0434,Civil,2025,7.31,Yes,Unplaced,,,,
STU0457,Civil,2025,7.07,No,Unplaced,,,,
STU0444,Mechanical,2023,9.0,Yes,Placed,Amazon,Systems Engineer,29.6,Pune
STU0500,IT,2023,8.09,No,Unplaced,,,,
STU0211,Information Technology,2023,7.04,Yes,Placed,Capgemini,Software Engineer,6.61,Bangalore
STU0170,Electronics,2024,7.76,Yes,Placed,Cognizant,Software Engineer,5.28,Bangalore
STU0320,Electronics,2023,8.47,Yes,Placed,IBM,Full Stack Developer,10.15,Bangalore
STU0598,Mech,2024,8.35,Yes,Placed,TCS,Software Engineer,4.34,Hyderabad
STU0689,Info Tech,2025,8.26,Yes,Placed,IBM,Full Stack Developer,10.52,Hyderabad
STU0757,CS,2025,6.75,Yes,Placed,Deloitte,Cloud Associate,8.48,Gurgaon
STU0288,Computer Science & Engineering,2023,8.47,Yes,Placed,Wipro,Software Engineer,4.25,Pune
STU0203,Civil Engineering,2024,8.51,Yes,Placed,Wipro,Full Stack Developer,5.54,Chennai
STU0749,CSE,2026,8.66,Yes,Placed,Wipro,DevOps Engineer,6.3,Bangalore
STU0257,Electronics & Communication,2026,8.44,Yes,Placed,Google,Full Stack Developer,26.51,Pune
STU0638,IT,2024,9.12,Yes,Unplaced,,,,
STU0410,Computer Science,2023,7.06,No,Placed,TCS,Business Analyst,6.27,Bangalore
STU0792,CS,2026,6.77,No,Placed,TCS,QA Engineer,5.61,Bangalore
STU0447,IT,2023,6.81,Yes,Placed,Deloitte,Business Analyst,8.9,Hyderabad
STU0508,ECE,2026,7.23,No,Unplaced,,,,
STU0479,IT,2023,7.92,Yes,Placed,Google,Software Engineer,29.43,Hyderabad
STU0302,Info Tech,2025,8.04,Yes,Placed,Capgemini,Data Analyst,8.1,Bangalore
STU0439,Computer Science,2023,7.52,No,Placed,Infosys,Data Analyst,5.69,Noida
STU0357,Electronics & Communication,2023,8.44,No,Unplaced,,,,
STU0095,Civil Engineering,2025,7.48,Yes,Unplaced,,,,
STU0205,Computer Science,2023,7.69,Yes,Placed,TCS,QA Engineer,4.33,Noida
STU0494,IT,2023,7.44,Yes,Placed,Cognizant,Software Engineer,7.74,Chennai
STU0281,Info Tech,2024,9.42,Yes,Placed,Accenture,Software Engineer,8.99,Hyderabad
STU0785,CS,2026,6.48,No,Unplaced,,,,
STU0740,Civil,2024,6.29,No,Unplaced,,,,
STU0086,Electronics & Communication,2023,8.21,Yes,Placed,Oracle,Cloud Associate,14.24,Bangalore
STU0226,ECE,2025,7.57,No,Unplaced,,,,
STU0142,CSE,2026,9.39,Yes,Placed,Cisco,Software Engineer,15.93,Hyderabad
STU0336,Electronics,2023,8.01,Yes,Placed,Wipro,Full Stack Developer,4.47,Bangalore
